Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2002","0.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2003","0.85","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2004","0.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2005","1.11","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2006","1.17","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2007","1.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","15","Northern Africa","2008","1.36","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2010","0.46","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2011","0.45","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2012","0.45","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2013","0.40","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2014","0.38","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2015","0.36","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","18","Southern Africa","2016","0.34","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2000","25.08","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Excluding Guadeloupe, Martinique.","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2001","24.10","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Excluding Guadeloupe, Martinique.","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2002","22.99","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Excluding Guadeloupe, Martinique.","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2003","20.77","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Excluding Guadeloupe, Martinique.","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2004","19.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Excluding Guadeloupe, Martinique.","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2005","19.78","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2006","19.56","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2007","18.94","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2008","18.48","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2009","19.60","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2010","19.81","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2011","19.71","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2012","20.09","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2013","19.99","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2014","19.54","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2015","20.61","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","19","Americas","2016","20.61","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Excluding Guadeloupe, Martinique.","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2000","20.97","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including Puerto Rico, United States Virgin Islands. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2001","20.14","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including Puerto Rico, United States Virgin Islands. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2002","19.34","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including Puerto Rico, United States Virgin Islands. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2003","17.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including Puerto Rico, United States Virgin Islands. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2004","16.57","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including Puerto Rico, United States Virgin Islands. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2005","16.32","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2006","16.18","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2007","15.67","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2008","15.17","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2009","16.24","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBSVR","Developing countries’ and least developed countries’ share of global services exports (%)","21","Northern America","2010","16.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including Puerto Rico, United States Virgin Islands. ","CA","PERCENT","G"
